time,model,comment,mean_squared_error,mean_absolute_percentage_error,r2_score
2022-06-28 09:40:24.947985,"StackingRegressor(estimators=[('pers', PersistanceModel(persist_colname=0)),
                              ('hgbr',
                               Pipeline(steps=[('histgradientboostingregressor',
                                                HistGradientBoostingRegressor(max_iter=50))])),
                              ('abr',
                               Pipeline(steps=[('robustscaler', RobustScaler()),
                                               ('adaboostregressor',
                                                AdaBoostRegressor())]))],
                  final_estimator=RandomForestRegressor(n_estimators=10))",stacking_ohlcvIDFCFIRSTB.NS_2017-01-01_full_wl10_tr300_ts1,1.617912602745613,0.023220784163422912,0.9877689305514499
2022-06-28 10:27:05.233372,"StackingRegressor(estimators=[('pers', PersistanceModel(persist_colname=0)),
                              ('hgbr',
                               Pipeline(steps=[('histgradientboostingregressor',
                                                HistGradientBoostingRegressor(max_iter=50))])),
                              ('abr',
                               Pipeline(steps=[('robustscaler', RobustScaler()),
                                               ('adaboostregressor',
                                                AdaBoostRegressor())]))],
                  final_estimator=RandomForestRegressor(n_estimators=10))",stacking_ohlcvINDUSINDBK.NS_2017-01-01_full_wl10_tr300_ts1,1234.6610759438322,0.0211079804379605,0.9938914172042881
2022-06-28 11:06:44.232630,"StackingRegressor(estimators=[('pers', PersistanceModel(persist_colname=0)),
                              ('hgbr',
                               Pipeline(steps=[('histgradientboostingregressor',
                                                HistGradientBoostingRegressor(max_iter=50))])),
                              ('abr',
                               Pipeline(steps=[('robustscaler', RobustScaler()),
                                               ('adaboostregressor',
                                                AdaBoostRegressor())]))],
                  final_estimator=RandomForestRegressor(n_estimators=10))",stacking_ohlcvKOTAKBANK.NS_2017-01-01_full_wl10_tr300_ts1,1133.2728223067347,0.018933915310362464,0.9835313071555027
2022-06-28 11:46:40.180523,"StackingRegressor(estimators=[('pers', PersistanceModel(persist_colname=0)),
                              ('hgbr',
                               Pipeline(steps=[('histgradientboostingregressor',
                                                HistGradientBoostingRegressor(max_iter=50))])),
                              ('abr',
                               Pipeline(steps=[('robustscaler', RobustScaler()),
                                               ('adaboostregressor',
                                                AdaBoostRegressor())]))],
                  final_estimator=RandomForestRegressor(n_estimators=10))",stacking_ohlcvPNB.NS_2017-01-01_full_wl10_tr300_ts1,4.063250384849239,0.016770239632192156,0.9981331020649777
2022-06-28 12:26:02.798865,"StackingRegressor(estimators=[('pers', PersistanceModel(persist_colname=0)),
                              ('hgbr',
                               Pipeline(steps=[('histgradientboostingregressor',
                                                HistGradientBoostingRegressor(max_iter=50))])),
                              ('abr',
                               Pipeline(steps=[('robustscaler', RobustScaler()),
                                               ('adaboostregressor',
                                                AdaBoostRegressor())]))],
                  final_estimator=RandomForestRegressor(n_estimators=10))",stacking_ohlcvRBLBANK.NS_2017-01-01_full_wl10_tr300_ts1,133.4198989164175,0.019803278219512676,0.9948929402679018
2022-06-28 13:05:14.168472,"StackingRegressor(estimators=[('pers', PersistanceModel(persist_colname=0)),
                              ('hgbr',
                               Pipeline(steps=[('histgradientboostingregressor',
                                                HistGradientBoostingRegressor(max_iter=50))])),
                              ('abr',
                               Pipeline(steps=[('robustscaler', RobustScaler()),
                                               ('adaboostregressor',
                                                AdaBoostRegressor())]))],
                  final_estimator=RandomForestRegressor(n_estimators=10))",stacking_ohlcvSBIN.NS_2017-01-01_full_wl10_tr300_ts1,64.90309052091416,0.022742031152756137,0.9708113198496194
2022-06-28 13:33:50.390445,"StackingRegressor(estimators=[('pers', PersistanceModel(persist_colname=0)),
                              ('hgbr',
                               Pipeline(steps=[('histgradientboostingregressor',
                                                HistGradientBoostingRegressor(max_iter=50))])),
                              ('abr',
                               Pipeline(steps=[('robustscaler', RobustScaler()),
                                               ('adaboostregressor',
                                                AdaBoostRegressor())]))],
                  final_estimator=RandomForestRegressor(n_estimators=10))",stacking_ohlcvAMBER.NS_2017-01-01_full_wl10_tr300_ts1,5148.52956241291,0.04333635647038821,0.9730573420216229
2022-06-28 14:12:53.775450,"StackingRegressor(estimators=[('pers', PersistanceModel(persist_colname=0)),
                              ('hgbr',
                               Pipeline(steps=[('histgradientboostingregressor',
                                                HistGradientBoostingRegressor(max_iter=50))])),
                              ('abr',
                               Pipeline(steps=[('robustscaler', RobustScaler()),
                                               ('adaboostregressor',
                                                AdaBoostRegressor())]))],
                  final_estimator=RandomForestRegressor(n_estimators=10))",stacking_ohlcvBATAINDIA.NS_2017-01-01_full_wl10_tr300_ts1,938.2189410893889,0.021986600459966383,0.9938399415387551
2022-06-28 14:52:03.980327,"StackingRegressor(estimators=[('pers', PersistanceModel(persist_colname=0)),
                              ('hgbr',
                               Pipeline(steps=[('histgradientboostingregressor',
                                                HistGradientBoostingRegressor(max_iter=50))])),
                              ('abr',
                               Pipeline(steps=[('robustscaler', RobustScaler()),
                                               ('adaboostregressor',
                                                AdaBoostRegressor())]))],
                  final_estimator=RandomForestRegressor(n_estimators=10))",stacking_ohlcvBLUESTARCO.NS_2017-01-01_full_wl10_tr300_ts1,295.44968746420545,0.018702601107209817,0.9718989144759916
2022-06-28 15:31:21.694061,"StackingRegressor(estimators=[('pers', PersistanceModel(persist_colname=0)),
                              ('hgbr',
                               Pipeline(steps=[('histgradientboostingregressor',
                                                HistGradientBoostingRegressor(max_iter=50))])),
                              ('abr',
                               Pipeline(steps=[('robustscaler', RobustScaler()),
                                               ('adaboostregressor',
                                                AdaBoostRegressor())]))],
                  final_estimator=RandomForestRegressor(n_estimators=10))",stacking_ohlcvCROMPTON.NS_2017-01-01_full_wl10_tr300_ts1,53.23274290989099,0.022419508904394723,0.9396156158924917
2022-06-28 16:03:23.381776,"StackingRegressor(estimators=[('pers', PersistanceModel(persist_colname=0)),
                              ('hgbr',
                               Pipeline(steps=[('histgradientboostingregressor',
                                                HistGradientBoostingRegressor(max_iter=50))])),
                              ('abr',
                               Pipeline(steps=[('robustscaler', RobustScaler()),
                                               ('adaboostregressor',
                                                AdaBoostRegressor())]))],
                  final_estimator=RandomForestRegressor(n_estimators=10))",stacking_ohlcvDIXON.NS_2017-01-01_full_wl10_tr300_ts1,6911.279629817097,0.060711317892416176,0.9711507438916371
2022-06-28 16:42:32.957380,"StackingRegressor(estimators=[('pers', PersistanceModel(persist_colname=0)),
                              ('hgbr',
                               Pipeline(steps=[('histgradientboostingregressor',
                                                HistGradientBoostingRegressor(max_iter=50))])),
                              ('abr',
                               Pipeline(steps=[('robustscaler', RobustScaler()),
                                               ('adaboostregressor',
                                                AdaBoostRegressor())]))],
                  final_estimator=RandomForestRegressor(n_estimators=10))",stacking_ohlcvHAVELLS.NS_2017-01-01_full_wl10_tr300_ts1,448.68129901167464,0.023955772335869326,0.9619119632106392
2022-06-28 17:24:16.443856,"StackingRegressor(estimators=[('pers', PersistanceModel(persist_colname=0)),
                              ('hgbr',
                               Pipeline(steps=[('histgradientboostingregressor',
                                                HistGradientBoostingRegressor(max_iter=50))])),
                              ('abr',
                               Pipeline(steps=[('robustscaler', RobustScaler()),
                                               ('adaboostregressor',
                                                AdaBoostRegressor())]))],
                  final_estimator=RandomForestRegressor(n_estimators=10))",stacking_ohlcvKAJARIACER.NS_2017-01-01_full_wl10_tr300_ts1,285.59056480649156,0.022859822796906164,0.9746382443177773
2022-06-28 17:57:32.481215,"StackingRegressor(estimators=[('pers', PersistanceModel(persist_colname=0)),
                              ('hgbr',
                               Pipeline(steps=[('histgradientboostingregressor',
                                                HistGradientBoostingRegressor(max_iter=50))])),
                              ('abr',
                               Pipeline(steps=[('robustscaler', RobustScaler()),
                                               ('adaboostregressor',
                                                AdaBoostRegressor())]))],
                  final_estimator=RandomForestRegressor(n_estimators=10))",stacking_ohlcvORIENTELEC.NS_2017-01-01_full_wl10_tr300_ts1,49.82961458753262,0.030896395278610503,0.9542803355668834
2022-06-28 19:25:38.525076,"StackingRegressor(estimators=[('pers', PersistanceModel(persist_colname=0)),
                              ('hgbr',
                               Pipeline(steps=[('histgradientboostingregressor',
                                                HistGradientBoostingRegressor(max_iter=50))])),
                              ('abr',
                               Pipeline(steps=[('robustscaler', RobustScaler()),
                                               ('adaboostregressor',
                                                AdaBoostRegressor())]))],
                  final_estimator=RandomForestRegressor(n_estimators=10))",stacking_ohlcvRELAXO.NS_2017-01-01_full_wl10_tr300_ts1,273.9544711334976,0.023820126480227438,0.9895358893348267
2022-06-28 20:04:44.913525,"StackingRegressor(estimators=[('pers', PersistanceModel(persist_colname=0)),
                              ('hgbr',
                               Pipeline(steps=[('histgradientboostingregressor',
                                                HistGradientBoostingRegressor(max_iter=50))])),
                              ('abr',
                               Pipeline(steps=[('robustscaler', RobustScaler()),
                                               ('adaboostregressor',
                                                AdaBoostRegressor())]))],
                  final_estimator=RandomForestRegressor(n_estimators=10))",stacking_ohlcvTTKPRESTIG.NS_2017-01-01_full_wl10_tr300_ts1,346.8101565978117,0.021432598084555186,0.9223679374301006
2022-06-28 20:43:46.605991,"StackingRegressor(estimators=[('pers', PersistanceModel(persist_colname=0)),
                              ('hgbr',
                               Pipeline(steps=[('histgradientboostingregressor',
                                                HistGradientBoostingRegressor(max_iter=50))])),
                              ('abr',
                               Pipeline(steps=[('robustscaler', RobustScaler()),
                                               ('adaboostregressor',
                                                AdaBoostRegressor())]))],
                  final_estimator=RandomForestRegressor(n_estimators=10))",stacking_ohlcvTITAN.NS_2017-01-01_full_wl10_tr300_ts1,1011.5364173834115,0.02377435107842135,0.9854516050509142
2022-06-28 21:22:59.178671,"StackingRegressor(estimators=[('pers', PersistanceModel(persist_colname=0)),
                              ('hgbr',
                               Pipeline(steps=[('histgradientboostingregressor',
                                                HistGradientBoostingRegressor(max_iter=50))])),
                              ('abr',
                               Pipeline(steps=[('robustscaler', RobustScaler()),
                                               ('adaboostregressor',
                                                AdaBoostRegressor())]))],
                  final_estimator=RandomForestRegressor(n_estimators=10))",stacking_ohlcvVGUARD.NS_2017-01-01_full_wl10_tr300_ts1,21.953314803802375,0.01746663573755588,0.9706701578918967
2022-06-28 22:02:06.917181,"StackingRegressor(estimators=[('pers', PersistanceModel(persist_colname=0)),
                              ('hgbr',
                               Pipeline(steps=[('histgradientboostingregressor',
                                                HistGradientBoostingRegressor(max_iter=50))])),
                              ('abr',
                               Pipeline(steps=[('robustscaler', RobustScaler()),
                                               ('adaboostregressor',
                                                AdaBoostRegressor())]))],
                  final_estimator=RandomForestRegressor(n_estimators=10))",stacking_ohlcvVOLTAS.NS_2017-01-01_full_wl10_tr300_ts1,298.42182072732356,0.021889495661012472,0.9683325465115697
2022-06-28 22:41:47.160799,"StackingRegressor(estimators=[('pers', PersistanceModel(persist_colname=0)),
                              ('hgbr',
                               Pipeline(steps=[('histgradientboostingregressor',
                                                HistGradientBoostingRegressor(max_iter=50))])),
                              ('abr',
                               Pipeline(steps=[('robustscaler', RobustScaler()),
                                               ('adaboostregressor',
                                                AdaBoostRegressor())]))],
                  final_estimator=RandomForestRegressor(n_estimators=10))",stacking_ohlcvWHIRLPOOL.NS_2017-01-01_full_wl10_tr300_ts1,2296.381153335089,0.020522457645946107,0.9845203496053908
2022-06-28 23:22:37.328367,"StackingRegressor(estimators=[('pers', PersistanceModel(persist_colname=0)),
                              ('hgbr',
                               Pipeline(steps=[('histgradientboostingregressor',
                                                HistGradientBoostingRegressor(max_iter=50))])),
                              ('abr',
                               Pipeline(steps=[('robustscaler', RobustScaler()),
                                               ('adaboostregressor',
                                                AdaBoostRegressor())]))],
                  final_estimator=RandomForestRegressor(n_estimators=10))",stacking_ohlcvAXISBANK.NS_2017-01-01_full_wl10_tr300_ts1,285.0188877564461,0.021206753101290825,0.9779400302878765
2022-06-29 00:04:18.222040,"StackingRegressor(estimators=[('pers', PersistanceModel(persist_colname=0)),
                              ('hgbr',
                               Pipeline(steps=[('histgradientboostingregressor',
                                                HistGradientBoostingRegressor(max_iter=50))])),
                              ('abr',
                               Pipeline(steps=[('robustscaler', RobustScaler()),
                                               ('adaboostregressor',
                                                AdaBoostRegressor())]))],
                  final_estimator=RandomForestRegressor(n_estimators=10))",stacking_ohlcvBAJFINANCE.NS_2017-01-01_full_wl10_tr300_ts1,12790.550264660991,0.031092414308079443,0.9876468150837757
2022-06-29 00:48:15.522994,"StackingRegressor(estimators=[('pers', PersistanceModel(persist_colname=0)),
                              ('hgbr',
                               Pipeline(steps=[('histgradientboostingregressor',
                                                HistGradientBoostingRegressor(max_iter=50))])),
                              ('abr',
                               Pipeline(steps=[('robustscaler', RobustScaler()),
                                               ('adaboostregressor',
                                                AdaBoostRegressor())]))],
                  final_estimator=RandomForestRegressor(n_estimators=10))",stacking_ohlcvBAJAJFINSV.NS_2017-01-01_full_wl10_tr300_ts1,59420.03206331314,0.02724172184969013,0.9767307167959088
2022-06-29 01:35:44.553432,"StackingRegressor(estimators=[('pers', PersistanceModel(persist_colname=0)),
                              ('hgbr',
                               Pipeline(steps=[('histgradientboostingregressor',
                                                HistGradientBoostingRegressor(max_iter=50))])),
                              ('abr',
                               Pipeline(steps=[('robustscaler', RobustScaler()),
                                               ('adaboostregressor',
                                                AdaBoostRegressor())]))],
                  final_estimator=RandomForestRegressor(n_estimators=10))",stacking_ohlcvCHOLAFIN.NS_2017-01-01_full_wl10_tr300_ts1,138.81099028650308,0.033466272669263455,0.9460572664413294
2022-06-29 02:01:29.848226,"StackingRegressor(estimators=[('pers', PersistanceModel(persist_colname=0)),
                              ('hgbr',
                               Pipeline(steps=[('histgradientboostingregressor',
                                                HistGradientBoostingRegressor(max_iter=50))])),
                              ('abr',
                               Pipeline(steps=[('robustscaler', RobustScaler()),
                                               ('adaboostregressor',
                                                AdaBoostRegressor())]))],
                  final_estimator=RandomForestRegressor(n_estimators=10))",stacking_ohlcvHDFCAMC.NS_2017-01-01_full_wl10_tr300_ts1,4585.997618470052,0.02475017440478085,0.988569890153471
2022-06-29 02:50:54.741510,"StackingRegressor(estimators=[('pers', PersistanceModel(persist_colname=0)),
                              ('hgbr',
                               Pipeline(steps=[('histgradientboostingregressor',
                                                HistGradientBoostingRegressor(max_iter=50))])),
                              ('abr',
                               Pipeline(steps=[('robustscaler', RobustScaler()),
                                               ('adaboostregressor',
                                                AdaBoostRegressor())]))],
                  final_estimator=RandomForestRegressor(n_estimators=10))",stacking_ohlcvHDFCBANK.NS_2017-01-01_full_wl10_tr300_ts1,572.0762078804132,0.015675357862594254,0.9801623426800372
2022-06-29 03:29:32.081648,"StackingRegressor(estimators=[('pers', PersistanceModel(persist_colname=0)),
                              ('hgbr',
                               Pipeline(steps=[('histgradientboostingregressor',
                                                HistGradientBoostingRegressor(max_iter=50))])),
                              ('abr',
                               Pipeline(steps=[('robustscaler', RobustScaler()),
                                               ('adaboostregressor',
                                                AdaBoostRegressor())]))],
                  final_estimator=RandomForestRegressor(n_estimators=10))",stacking_ohlcvHDFCLIFE.NS_2017-01-01_full_wl10_tr300_ts1,157.17864255083796,0.019431019990999207,0.9790969275743633
