time,model,comment,mean_squared_error,mean_absolute_percentage_error,r2_score
2022-05-05 16:44:32.951946,"Pipeline(steps=[('robustscaler', RobustScaler()),
                ('randomforestregressor', RandomForestRegressor())])",ohlcv_AMARAJABAT.NS_2017-01-01_full_wl10_tr120_ts1,230.87070733076325,0.01503004851612421,0.9761675711023146
2022-05-05 16:50:17.982899,"Pipeline(steps=[('robustscaler', RobustScaler()),
                ('randomforestregressor', RandomForestRegressor())])",ohlcv_AMARAJABAT.NS_2017-01-01_full_wl10_tr120_ts1ASHOKLEY.NS_2017-01-01_full_wl10_tr120_ts1,8.822084669558217,0.023884053601827115,0.9883769266722786
2022-05-05 16:55:57.604184,"Pipeline(steps=[('robustscaler', RobustScaler()),
                ('randomforestregressor', RandomForestRegressor())])",ohlcv_AMARAJABAT.NS_2017-01-01_full_wl10_tr120_ts1ASHOKLEY.NS_2017-01-01_full_wl10_tr120_ts1BAJAJ-AUTO.NS_2017-01-01_full_wl10_tr120_ts1,3212.810639089894,0.01334881121118844,0.9822644786869201
2022-05-05 17:01:39.171357,"Pipeline(steps=[('robustscaler', RobustScaler()),
                ('randomforestregressor', RandomForestRegressor())])",ohlcv_AMARAJABAT.NS_2017-01-01_full_wl10_tr120_ts1ASHOKLEY.NS_2017-01-01_full_wl10_tr120_ts1BAJAJ-AUTO.NS_2017-01-01_full_wl10_tr120_ts1BALKRISIND.NS_2017-01-01_full_wl10_tr120_ts1,1174.777751298757,0.02076191757089265,0.9938603416971196
2022-05-05 17:07:17.755166,"Pipeline(steps=[('robustscaler', RobustScaler()),
                ('randomforestregressor', RandomForestRegressor())])",ohlcv_AMARAJABAT.NS_2017-01-01_full_wl10_tr120_ts1ASHOKLEY.NS_2017-01-01_full_wl10_tr120_ts1BAJAJ-AUTO.NS_2017-01-01_full_wl10_tr120_ts1BALKRISIND.NS_2017-01-01_full_wl10_tr120_ts1BHARATFORG.NS_2017-01-01_full_wl10_tr120_ts1,193.03621886054108,0.019431505652996752,0.9878895549856892
2022-05-05 17:13:00.379552,"Pipeline(steps=[('robustscaler', RobustScaler()),
                ('randomforestregressor', RandomForestRegressor())])",ohlcv_AMARAJABAT.NS_2017-01-01_full_wl10_tr120_ts1ASHOKLEY.NS_2017-01-01_full_wl10_tr120_ts1BAJAJ-AUTO.NS_2017-01-01_full_wl10_tr120_ts1BALKRISIND.NS_2017-01-01_full_wl10_tr120_ts1BHARATFORG.NS_2017-01-01_full_wl10_tr120_ts1BOSCHLTD.NS_2017-01-01_full_wl10_tr120_ts1,121133.04151881799,0.01572965417950511,0.991401205151887
2022-05-05 17:18:12.993449,"Pipeline(steps=[('robustscaler', RobustScaler()),
                ('randomforestregressor', RandomForestRegressor())])",ohlcv_AMARAJABAT.NS_2017-01-01_full_wl10_tr120_ts1ASHOKLEY.NS_2017-01-01_full_wl10_tr120_ts1BAJAJ-AUTO.NS_2017-01-01_full_wl10_tr120_ts1BALKRISIND.NS_2017-01-01_full_wl10_tr120_ts1BHARATFORG.NS_2017-01-01_full_wl10_tr120_ts1BOSCHLTD.NS_2017-01-01_full_wl10_tr120_ts1EICHERMOT.NS_2017-01-01_full_wl10_tr120_ts1,2731.06427212538,0.01717144792323625,0.9875556608632168
2022-05-05 17:23:20.171578,"Pipeline(steps=[('robustscaler', RobustScaler()),
                ('randomforestregressor', RandomForestRegressor())])",ohlcv_AMARAJABAT.NS_2017-01-01_full_wl10_tr120_ts1ASHOKLEY.NS_2017-01-01_full_wl10_tr120_ts1BAJAJ-AUTO.NS_2017-01-01_full_wl10_tr120_ts1BALKRISIND.NS_2017-01-01_full_wl10_tr120_ts1BHARATFORG.NS_2017-01-01_full_wl10_tr120_ts1BOSCHLTD.NS_2017-01-01_full_wl10_tr120_ts1EICHERMOT.NS_2017-01-01_full_wl10_tr120_ts1EXIDEIND.NS_2017-01-01_full_wl10_tr120_ts1,16.209071356287126,0.014837085134077301,0.9862625240434812
2022-05-05 17:28:32.017935,"Pipeline(steps=[('robustscaler', RobustScaler()),
                ('randomforestregressor', RandomForestRegressor())])",ohlcv_AMARAJABAT.NS_2017-01-01_full_wl10_tr120_ts1ASHOKLEY.NS_2017-01-01_full_wl10_tr120_ts1BAJAJ-AUTO.NS_2017-01-01_full_wl10_tr120_ts1BALKRISIND.NS_2017-01-01_full_wl10_tr120_ts1BHARATFORG.NS_2017-01-01_full_wl10_tr120_ts1BOSCHLTD.NS_2017-01-01_full_wl10_tr120_ts1EICHERMOT.NS_2017-01-01_full_wl10_tr120_ts1EXIDEIND.NS_2017-01-01_full_wl10_tr120_ts1HEROMOTOCO.NS_2017-01-01_full_wl10_tr120_ts1,3395.463334083491,0.01481090678018465,0.9870496315120293
2022-05-05 17:33:43.393432,"Pipeline(steps=[('robustscaler', RobustScaler()),
                ('randomforestregressor', RandomForestRegressor())])",ohlcv_AMARAJABAT.NS_2017-01-01_full_wl10_tr120_ts1ASHOKLEY.NS_2017-01-01_full_wl10_tr120_ts1BAJAJ-AUTO.NS_2017-01-01_full_wl10_tr120_ts1BALKRISIND.NS_2017-01-01_full_wl10_tr120_ts1BHARATFORG.NS_2017-01-01_full_wl10_tr120_ts1BOSCHLTD.NS_2017-01-01_full_wl10_tr120_ts1EICHERMOT.NS_2017-01-01_full_wl10_tr120_ts1EXIDEIND.NS_2017-01-01_full_wl10_tr120_ts1HEROMOTOCO.NS_2017-01-01_full_wl10_tr120_ts1MRF.NS_2017-01-01_full_wl10_tr120_ts1,1683458.2537646773,0.013656200594956387,0.9806623091770235
