time,model,comment,accuracy_score,f1_score,precision_score,recall_score
2022-06-08 18:15:17.921245,"Pipeline(steps=[('svc', SVC())])",baseline_svc_ohlcv_RELAXO.NS_2017-01-01_full_wl30_tr300_ts1,0.5340314136125655,0.6199829205807004,0.5353982300884956,0.7363083164300203
2022-06-08 18:15:29.590469,"Pipeline(steps=[('svc', SVC())])",baseline_svc_ohlcv_TTKPRESTIG.NS_2017-01-01_full_wl30_tr300_ts1,0.5225130890052356,0.2919254658385093,0.44761904761904764,0.21658986175115208
2022-06-08 18:15:42.158496,"Pipeline(steps=[('svc', SVC())])",baseline_svc_ohlcv_TITAN.NS_2017-01-01_full_wl30_tr300_ts1,0.5225130890052356,0.6237623762376238,0.54,0.73828125
2022-06-08 18:15:53.703786,"Pipeline(steps=[('svc', SVC())])",baseline_svc_ohlcv_VGUARD.NS_2017-01-01_full_wl30_tr300_ts1,0.4963350785340314,0.4661487236403995,0.4697986577181208,0.46255506607929514
2022-06-08 18:16:05.762978,"Pipeline(steps=[('svc', SVC())])",baseline_svc_ohlcv_VOLTAS.NS_2017-01-01_full_wl30_tr300_ts1,0.4774869109947644,0.48715313463514903,0.4797570850202429,0.49478079331941544
2022-06-08 18:16:17.431916,"Pipeline(steps=[('svc', SVC())])",baseline_svc_ohlcv_WHIRLPOOL.NS_2017-01-01_full_wl30_tr300_ts1,0.5214659685863874,0.4642438452520516,0.4937655860349127,0.43805309734513276
2022-06-08 18:16:28.863149,"Pipeline(steps=[('svc', SVC())])",baseline_svc_ohlcv_AXISBANK.NS_2017-01-01_full_wl30_tr300_ts1,0.4837696335078534,0.4749733759318424,0.4868995633187773,0.46361746361746364
2022-06-08 18:16:40.444308,"Pipeline(steps=[('svc', SVC())])",baseline_svc_ohlcv_BAJFINANCE.NS_2017-01-01_full_wl30_tr300_ts1,0.5172774869109947,0.6372934697088907,0.5335968379446641,0.791015625
2022-06-08 18:16:52.230304,"Pipeline(steps=[('svc', SVC())])",baseline_svc_ohlcv_BAJAJFINSV.NS_2017-01-01_full_wl30_tr300_ts1,0.4963350785340314,0.5466540999057493,0.5141843971631206,0.5835010060362174
2022-06-08 18:17:04.834662,"Pipeline(steps=[('svc', SVC())])",baseline_svc_ohlcv_CHOLAFIN.NS_2017-01-01_full_wl30_tr300_ts1,0.4942408376963351,0.4627363737486096,0.48598130841121495,0.4416135881104034
